"PAG_NAME","ITM_NAME","CDL_NAME","CODE","DECODE","LAST_UPDATE"
"FBIMAG","FBATVS","VISLONG","U01","Unexpected 1","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","U02","Unexpected 2","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","U03","Unexpected 3","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","U04","Unexpected 4","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","V02","Month 6","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","V04","Month 12","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","V05","Month 18","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","V06","Month 24","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","V07","Month 30","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","V08","Month 36","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","V09","Month 42","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","V10","Month 48","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","V11","Month 54","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","V12","Month 60","2015-10-18 00:30:40.0"
"MUTTEST","TSTSITEB","TSTSITEB","3","BMGL","2015-10-18 00:30:40.0"
"IPSCELIG","INEX1","YN","0","No","2016-01-03 00:30:40.0"
"IPSCELIG","INEX1","YN","1","Yes","2016-01-03 00:30:40.0"
"IPSCELIG","INEX2","YN","0","No","2016-01-03 00:30:40.0"
"IPSCELIG","INEX2","YN","1","Yes","2016-01-03 00:30:40.0"
"IPSCELIG","INEX3","YN","0","No","2016-01-03 00:30:40.0"
"IPSCELIG","INEX3","YN","1","Yes","2016-01-03 00:30:40.0"
"IPSCELIG","INEX4","YN","0","No","2016-01-03 00:30:40.0"
"IPSCELIG","INEX4","YN","1","Yes","2016-01-03 00:30:40.0"
"IPSCELIG","INEX5","YN","0","No","2016-01-03 00:30:40.0"
"IPSCELIG","INEX5","YN","1","Yes","2016-01-03 00:30:40.0"
"IPSCELIG","INEX6","YN","0","No","2016-01-03 00:30:40.0"
"IPSCELIG","INEX6","YN","1","Yes","2016-01-03 00:30:40.0"
"IPSCLAB","BLDCPT","LAB","0","Not collected","2016-01-03 00:30:40.0"
"IPSCLAB","BLDCPT","LAB","1","Collected","2016-01-03 00:30:40.0"
"IPSCLAB","BLDDRAW","YN","0","No","2016-01-03 00:30:40.0"
"IPSCLAB","BLDDRAW","YN","1","Yes","2016-01-03 00:30:40.0"
"IPSCLAB","BLDLTH","LAB","0","Not collected","2016-01-03 00:30:40.0"
"IPSCLAB","BLDLTH","LAB","1","Collected","2016-01-03 00:30:40.0"
"IPSCLAB","BLDSST","LAB","0","Not collected","2016-01-03 00:30:40.0"
"IPSCLAB","BLDSST","LAB","1","Collected","2016-01-03 00:30:40.0"
"IPSCLAB","CPTRMTMP","YN","0","No","2016-01-03 00:30:40.0"
"IPSCLAB","CPTRMTMP","YN","1","Yes","2016-01-03 00:30:40.0"
"IPSCLAB","HEPBEF","YN","0","No","2016-01-03 00:30:40.0"
"IPSCLAB","HEPBEF","YN","1","Yes","2016-01-03 00:30:40.0"
"IPSCLAB","HXLIVER","YN","0","No","2016-01-03 00:30:40.0"
"IPSCLAB","HXLIVER","YN","1","Yes","2016-01-03 00:30:40.0"
"IPSCLAB","HXMMYLMA","YN","0","No","2016-01-03 00:30:40.0"
"IPSCLAB","HXMMYLMA","YN","1","Yes","2016-01-03 00:30:40.0"
"IPSCLAB","PDMEDYN","YN","0","No","2016-01-03 00:30:40.0"
"IPSCLAB","PDMEDYN","YN","1","Yes","2016-01-03 00:30:40.0"
"IPSCLAB","SHPCGLPK","YN","0","No","2016-01-03 00:30:40.0"
"IPSCLAB","SHPCGLPK","YN","1","Yes","2016-01-03 00:30:40.0"
"IPSCLAB","SSTRMTMP","YN","0","No","2016-01-03 00:30:40.0"
"IPSCLAB","SSTRMTMP","YN","1","Yes","2016-01-03 00:30:40.0"
"IPSCLAB","WARFBEF","YN","0","No","2016-01-03 00:30:40.0"
"IPSCLAB","WARFBEF","YN","1","Yes","2016-01-03 00:30:40.0"
"SBJCONT","CONTFVIS","VIS","BL","Baseline","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","PW","Premature WD","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","SC","Screening","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","ST","ST","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","T06","Tel Month 6","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","T12","Tel Month 12","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","T15","Tel Month 15","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","T18","Tel Month 18","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","T21","Tel Month 21","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","T24","Tel Month 24","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","T27","Month 27","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","T30","Tel Month 30","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","T33","Tel Month 33","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","T36","Tel Month 36","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","T39","Tel Month 39","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","T42","Tel Month 42","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","T45","Tel Month 45","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","T48","Tel Month 48","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","T51","Tel Month 51","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","T54","Tel Month 54","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","T57","Tel Month 57","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","T60","Tel Month 60","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","TBL","Tel BL","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","TSC","Tel SC","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","U01","Unexpected 1","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","U02","Unexpected 2","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","U03","Unexpected 3","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","U04","Unexpected 4","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","V02","Month 6","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","V04","Month 12","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","V05","Month 18","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","V06","Month 24","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","V07","Month 30","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","V08","Month 36","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","V09","Month 42","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","V10","Month 48","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","V11","Month 54","2016-01-03 00:30:41.0"
"SBJCONT","CONTFVIS","VIS","V12","Month 60","2016-01-03 00:30:41.0"
"CHNGCAT","CHNGFVIS","VIS","T72","Tel Month 72","2016-05-08 00:30:37.0"
"CHNGCAT","CHNGFVIS","VIS","T96","Tel Month 96","2016-05-08 00:30:37.0"
"CHNGCAT","CHNGFVIS","VIS","V13","Month 72","2016-05-08 00:30:37.0"
"CHNGCAT","CHNGFVIS","VIS","V14","Month 84","2016-05-08 00:30:37.0"
"CHNGCAT","CHNGFVIS","VIS","V15","Month 96","2016-05-08 00:30:37.0"
"SBJCONT","CONTFVIS","VIS","T72","Tel Month 72","2016-05-08 00:30:37.0"
"SBJCONT","CONTFVIS","VIS","T96","Tel Month 96","2016-05-08 00:30:37.0"
"SBJCONT","CONTFVIS","VIS","V13","Month 72","2016-05-08 00:30:37.0"
"SBJCONT","CONTFVIS","VIS","V14","Month 84","2016-05-08 00:30:37.0"
"SBJCONT","CONTFVIS","VIS","V15","Month 96","2016-05-08 00:30:37.0"
"ALL","EVENT_ID","EVENT_ID","UP1","Unscheduled Telephone Contact","2016-06-26 00:30:37.0"
"ALL","EVENT_ID","EVENT_ID","UP2","Unscheduled Telephone Contact","2016-06-26 00:30:37.0"
"ALL","EVENT_ID","EVENT_ID","UP3","Unscheduled Telephone Contact","2016-06-26 00:30:37.0"
"BBNKINF","BBNKSHR","YN","0","No","2016-07-22 05:46:39.0"
"BBNKINF","BBNKSHR","YN","1","Yes","2016-07-22 05:46:39.0"
"GAITASMT","GAITCMPT","YN","0","No","2016-07-22 05:46:40.0"
"GAITASMT","GAITCMPT","YN","1","Yes","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","BL","Baseline","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","FLORBET","Florbetaben Imaging","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","PW","Premature WD","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","SC","Screening","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","SCBL","Screening/Baseline Combined","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","SKINBIO","Skin Biopsy","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","ST","ST","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","T06","Tel Month 6","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","T12","Tel Month 12","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","T15","Tel Month 15","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","T18","Tel Month 18","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","T21","Tel Month 21","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","T24","Tel Month 24","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","T27","Month 27","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","T30","Tel Month 30","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","T33","Tel Month 33","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","T36","Tel Month 36","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","T39","Tel Month 39","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","T42","Tel Month 42","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","T45","Tel Month 45","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","T48","Tel Month 48","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","T51","Tel Month 51","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","T54","Tel Month 54","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","T57","Tel Month 57","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","T60","Tel Month 60","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","TBL","Tel BL","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","TSC","Tel SC","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","U01","Unexpected 1","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","U02","Unexpected 2","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","U03","Unexpected 3","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","U04","Unexpected 4","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","V02","Month 6","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","V04","Month 12","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","V05","Month 18","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","V06","Month 24","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","V07","Month 30","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","V08","Month 36","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","V09","Month 42","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","V10","Month 48","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","V11","Month 54","2016-07-22 05:46:40.0"
"GAITASMT","GAITVS","VISLONG","V12","Month 60","2016-07-22 05:46:40.0"
"GAITASMT","HXORTHO","YN","0","No","2016-07-22 05:46:40.0"
"GAITASMT","HXORTHO","YN","1","Yes","2016-07-22 05:46:40.0"
"GAITINEX","GINEX1","YN","0","No","2016-07-22 05:46:40.0"
"GAITINEX","GINEX1","YN","1","Yes","2016-07-22 05:46:40.0"
"GAITINEX","GINEX2","YN","0","No","2016-07-22 05:46:40.0"
"GAITINEX","GINEX2","YN","1","Yes","2016-07-22 05:46:40.0"
"GAITINEX","GINEX3","YN","0","No","2016-07-22 05:46:40.0"
"GAITINEX","GINEX3","YN","1","Yes","2016-07-22 05:46:40.0"
"GAITINEX","GINEX4","YN","0","No","2016-07-22 05:46:40.0"
"GAITINEX","GINEX4","YN","1","Yes","2016-07-22 05:46:40.0"
"GAITINEX","GINEX5","YN","0","No","2016-07-22 05:46:40.0"
"GAITINEX","GINEX5","YN","1","Yes","2016-07-22 05:46:40.0"
"PBMC","BLDPBMCA","LABATMP","0","Not Done","2016-07-22 05:46:40.0"
"PBMC","BLDPBMCA","LABATMP","1","Collected","2016-07-22 05:46:40.0"
"PBMC","BLDPBMCA","LABATMP","2","Partial Collection","2016-07-22 05:46:40.0"
"PBMC","BLDPBMCA","LABATMP","3","Attempted, no collection","2016-07-22 05:46:40.0"
"PBMC","FASTSTAT","FASTSTAT","1","Fasted (minimum of 8 hours)","2016-07-22 05:46:40.0"
"PBMC","FASTSTAT","FASTSTAT","2","Low Fat Diet","2016-07-22 05:46:40.0"
"PBMC","FASTSTAT","FASTSTAT","3","Not Fasted, No Low Fat Diet","2016-07-22 05:46:40.0"
"SBJCONT","AGRCNT","YN","0","No","2016-07-22 05:46:40.0"
"SBJCONT","AGRCNT","YN","1","Yes","2016-07-22 05:46:40.0"
"SURGPD","PDSRGEST","DATEEST2","1","Actual","2016-07-22 05:46:40.0"
"SURGPD","PDSRGEST","DATEEST2","2","Day Est.","2016-07-22 05:46:40.0"
"SURGPD","PDSRGEST","DATEEST2","3","Month/Day Est.","2016-07-22 05:46:40.0"
"SURGPD","PDSRGEST","DATEEST2","4","Month Est.","2016-07-22 05:46:40.0"
"ALL","EVENT_ID","EVENT_ID","T17","Telephone Contact","2016-10-16 00:30:45.0"
"ALL","EVENT_ID","EVENT_ID","T19","Telephone Contact","2016-10-16 00:30:45.0"
"ALL","EVENT_ID","EVENT_ID","T72","Telephone Contact (Month 72)","2016-10-16 00:30:45.0"
"ALL","EVENT_ID","EVENT_ID","T84","Telephone Contact","2016-10-16 00:30:45.0"
"ALL","EVENT_ID","EVENT_ID","T96","Telephone Contact (Month 96)","2016-10-16 00:30:45.0"
"ALL","EVENT_ID","EVENT_ID","V13","Visit 13 (Month 72)","2016-10-16 00:30:45.0"
"ALL","EVENT_ID","EVENT_ID","V14","Visit 14 (Month 84)","2016-10-16 00:30:45.0"
"ALL","EVENT_ID","EVENT_ID","V15","Visit 15 (Month 96)","2018-07-29 00:30:28.0"
"MUTRSLT","GBACD","GBACD","2","L483P or L444P (c.1448T>C)","2016-10-16 00:30:45.0"
"MUTRSLT","GBACD","GBACD","3","IVS2+1 G>A (c.115+1G>A)","2016-10-16 00:30:45.0"
"MUTRSLT","GBACD","GBACD","4","84GG  (c.84_85insG)","2016-10-16 00:30:45.0"
"LAB","BLDLAB","LABNPR","0","Not collected","2016-11-13 00:30:48.0"
"LAB","BLDLAB","LABNPR","1","Collected","2016-11-13 00:30:48.0"
"LAB","BLDLAB","LABNPR","2","Collected, unable to process/ship","2016-11-13 00:30:48.0"
"LAB","BLDPLAS","LABNPR","0","Not collected","2016-11-13 00:30:48.0"
"LAB","BLDPLAS","LABNPR","1","Collected","2016-11-13 00:30:48.0"
"LAB","BLDPLAS","LABNPR","2","Collected, unable to process/ship","2016-11-13 00:30:48.0"
"LAB","BLDRNA","LABNPR","0","Not collected","2016-11-13 00:30:48.0"
"LAB","BLDRNA","LABNPR","1","Collected","2016-11-13 00:30:48.0"
"LAB","BLDRNA","LABNPR","2","Collected, unable to process/ship","2016-11-13 00:30:48.0"
"LAB","BLDSER","LABNPR","0","Not collected","2016-11-13 00:30:48.0"
"LAB","BLDSER","LABNPR","1","Collected","2016-11-13 00:30:48.0"
"LAB","BLDSER","LABNPR","2","Collected, unable to process/ship","2016-11-13 00:30:48.0"
"LAB","PLASBFCT","LABNPR","0","Not collected","2016-11-13 00:30:48.0"
"LAB","PLASBFCT","LABNPR","1","Collected","2016-11-13 00:30:48.0"
"LAB","PLASBFCT","LABNPR","2","Collected, unable to process/ship","2016-11-13 00:30:48.0"
"LAB","UASPEC","LABNPR","0","Not collected","2016-11-13 00:30:48.0"
"LAB","UASPEC","LABNPR","1","Collected","2016-11-13 00:30:48.0"
"LAB","UASPEC","LABNPR","2","Collected, unable to process/ship","2016-11-13 00:30:48.0"
"WHOLEBLD","BLDCOLL","LABNPR","0","Not collected","2016-11-13 00:30:49.0"
"WHOLEBLD","BLDCOLL","LABNPR","1","Collected","2016-11-13 00:30:49.0"
"WHOLEBLD","BLDCOLL","LABNPR","2","Collected, unable to process/ship","2016-11-13 00:30:49.0"
"REMBHVDS","ONSSRI","YN","0","No","2016-12-18 00:30:48.0"
"REMBHVDS","ONSSRI","YN","1","Yes","2016-12-18 00:30:48.0"
"REMBHVDS","ONTRIADP","YN","0","No","2016-12-18 00:30:48.0"
"REMBHVDS","ONTRIADP","YN","1","Yes","2016-12-18 00:30:48.0"
"REMBHVDS","RBDDXEST","DATEEST2","1","Actual","2016-12-18 00:30:48.0"
"REMBHVDS","RBDDXEST","DATEEST2","2","Day Est.","2016-12-18 00:30:48.0"
"REMBHVDS","RBDDXEST","DATEEST2","3","Month/Day Est.","2016-12-18 00:30:48.0"
"REMBHVDS","RBDDXEST","DATEEST2","4","Month Est.","2016-12-18 00:30:48.0"
"REMBHVDS","REMONEST","DATEEST2","1","Actual","2016-12-18 00:30:48.0"
"REMBHVDS","REMONEST","DATEEST2","2","Day Est.","2016-12-18 00:30:48.0"
"REMBHVDS","REMONEST","DATEEST2","3","Month/Day Est.","2016-12-18 00:30:48.0"
"REMBHVDS","REMONEST","DATEEST2","4","Month Est.","2016-12-18 00:30:48.0"
"CHNGCAT","NEWSOA","YN2CHR","00","No","2017-09-03 00:30:55.0"
"CHNGCAT","NEWSOA","YN2CHR","01","Yes","2017-09-03 00:30:55.0"
"CONCL","WDRSN","WDRSN","20","Subject transitioning to a new cohort","2017-09-03 00:30:55.0"
"ALL","EVENT_ID","EVENT_ID","P102","Phone Visit (Month 102)","2018-05-06 00:30:24.0"
"ALL","EVENT_ID","EVENT_ID","P114","Phone Visit (Month 114)","2018-05-06 00:30:24.0"
"ALL","EVENT_ID","EVENT_ID","P126","Phone Visit (Month 126)","2018-05-06 00:30:24.0"
"ALL","EVENT_ID","EVENT_ID","P138","Phone Visit (Month 138)","2018-05-06 00:30:24.0"
"ALL","EVENT_ID","EVENT_ID","P150","Phone Visit (Month 150)","2018-05-06 00:30:24.0"
"ALL","EVENT_ID","EVENT_ID","P78","Phone Visit (Month 78)","2018-05-06 00:30:24.0"
"ALL","EVENT_ID","EVENT_ID","P90","Phone Visit (Month 90)","2018-05-06 00:30:24.0"
"ALL","EVENT_ID","EVENT_ID","T108","Telephone Contact","2018-05-06 00:30:24.0"
"ALL","EVENT_ID","EVENT_ID","T132","Telephone Contact","2018-05-06 00:30:24.0"
"ALL","EVENT_ID","EVENT_ID","T156","Telephone Contact","2018-05-06 00:30:24.0"
"ALL","EVENT_ID","EVENT_ID","V16","Visit 16 (Month 108)","2018-05-06 00:30:24.0"
"ALL","EVENT_ID","EVENT_ID","V17","Visit 17 (Month 120)","2018-05-06 00:30:24.0"
"ALL","EVENT_ID","EVENT_ID","V18","Visit 18 (Month 132)","2018-05-06 00:30:24.0"
"ALL","EVENT_ID","EVENT_ID","V19","Visit 19 (Month 144)","2018-05-06 00:30:24.0"
"ALL","EVENT_ID","EVENT_ID","V20","Visit 20 (Month 156)","2018-05-06 00:30:24.0"
"DTRMFALL","FLLDRVIS","YN","0","No","2018-05-06 00:30:24.0"
"DTRMFALL","FLLDRVIS","YN","1","Yes","2018-05-06 00:30:24.0"
"DTRMFALL","FLLERVIS","YN","0","No","2018-05-06 00:30:24.0"
"DTRMFALL","FLLERVIS","YN","1","Yes","2018-05-06 00:30:24.0"
"DTRMFALL","FLLHOSP","YN","0","No","2018-05-06 00:30:24.0"
"DTRMFALL","FLLHOSP","YN","1","Yes","2018-05-06 00:30:24.0"
"DTRMFALL","FLLINST","YN","0","No","2018-05-06 00:30:24.0"
"DTRMFALL","FLLINST","YN","1","Yes","2018-05-06 00:30:24.0"
"DTRMFALL","FLLSURG","YN","0","No","2018-05-06 00:30:24.0"
"DTRMFALL","FLLSURG","YN","1","Yes","2018-05-06 00:30:24.0"
"DTRMFALL","FLNFR12M","FALLS","0","None","2018-05-06 00:30:24.0"
"DTRMFALL","FLNFR12M","FALLS","1","Rare falling","2018-05-06 00:30:24.0"
"DTRMFALL","FLNFR12M","FALLS","2","Occasionally falls","2018-05-06 00:30:24.0"
"DTRMFALL","FLNFR12M","FALLS","3","Falls on average of once daily","2018-05-06 00:30:24.0"
"DTRMFALL","FLNFR12M","FALLS","4","Falls more than once daily","2018-05-06 00:30:24.0"
"DTRMFALL","FLNFR1W","FALLS","0","None","2018-05-06 00:30:24.0"
"DTRMFALL","FLNFR1W","FALLS","1","Rare falling","2018-05-06 00:30:24.0"
"DTRMFALL","FLNFR1W","FALLS","2","Occasionally falls","2018-05-06 00:30:24.0"
"DTRMFALL","FLNFR1W","FALLS","3","Falls on average of once daily","2018-05-06 00:30:24.0"
"DTRMFALL","FLNFR1W","FALLS","4","Falls more than once daily","2018-05-06 00:30:24.0"
"DTRMFALL","FRZGT12M","FRZGT","0","None","2018-05-06 00:30:24.0"
"DTRMFALL","FRZGT12M","FRZGT","1","Rare freezing when walking","2018-05-06 00:30:24.0"
"DTRMFALL","FRZGT12M","FRZGT","2","Occasional freezing when walking","2018-05-06 00:30:24.0"
"DTRMFALL","FRZGT12M","FRZGT","3","Frequent freezing, occasional falls","2018-05-06 00:30:24.0"
"DTRMFALL","FRZGT12M","FRZGT","4","Frequent falls from freezing","2018-05-06 00:30:24.0"
"DTRMFALL","FRZGT1W","FRZGT","0","None","2018-05-06 00:30:24.0"
"DTRMFALL","FRZGT1W","FRZGT","1","Rare freezing when walking","2018-05-06 00:30:24.0"
"DTRMFALL","FRZGT1W","FRZGT","2","Occasional freezing when walking","2018-05-06 00:30:24.0"
"DTRMFALL","FRZGT1W","FRZGT","3","Frequent freezing, occasional falls","2018-05-06 00:30:24.0"
"DTRMFALL","FRZGT1W","FRZGT","4","Frequent falls from freezing","2018-05-06 00:30:24.0"
"DTRMFALL","HINJLOC2","YN","0","No","2018-05-06 00:30:24.0"
"DTRMFALL","HINJLOC2","YN","1","Yes","2018-05-06 00:30:24.0"
"DTRMFALL","HINJNOLC","YN","0","No","2018-05-06 00:30:24.0"
"DTRMFALL","HINJNOLC","YN","1","Yes","2018-05-06 00:30:24.0"
"DTRMFALL","INJFRHIP","YN","0","No","2018-05-06 00:30:24.0"
"DTRMFALL","INJFRHIP","YN","1","Yes","2018-05-06 00:30:24.0"
"DTRMFALL","INJFROTH","YN","0","No","2018-05-06 00:30:24.0"
"DTRMFALL","INJFROTH","YN","1","Yes","2018-05-06 00:30:24.0"
"DTRMFALL","INJFRSKL","YN","0","No","2018-05-06 00:30:24.0"
"DTRMFALL","INJFRSKL","YN","1","Yes","2018-05-06 00:30:24.0"
"DTRMFALL","INJFRUE","YN","0","No","2018-05-06 00:30:24.0"
"DTRMFALL","INJFRUE","YN","1","Yes","2018-05-06 00:30:24.0"
"DTRMFALL","INJOTH","YN","0","No","2018-05-06 00:30:24.0"
"DTRMFALL","INJOTH","YN","1","Yes","2018-05-06 00:30:24.0"
"DTRMFALL","INJSTCH","YN","0","No","2018-05-06 00:30:24.0"
"DTRMFALL","INJSTCH","YN","1","Yes","2018-05-06 00:30:24.0"
"DTRMFALL","PTCGBOTH","PTCGBOTH","1","Patient","2018-05-06 00:30:24.0"
"DTRMFALL","PTCGBOTH","PTCGBOTH","2","Caregiver","2018-05-06 00:30:24.0"
"DTRMFALL","PTCGBOTH","PTCGBOTH","3","Patient and Caregiver","2018-05-06 00:30:24.0"
"NQCOGNS","NQCOG22R","NONCNNT","1","cannot do","2018-05-06 00:30:24.0"
"NQCOGNS","NQCOG22R","NONCNNT","2","a lot","2018-05-06 00:30:24.0"
"NQCOGNS","NQCOG22R","NONCNNT","3","somewhat","2018-05-06 00:30:24.0"
"NQCOGNS","NQCOG22R","NONCNNT","4","a little","2018-05-06 00:30:24.0"
"NQCOGNS","NQCOG22R","NONCNNT","5","none","2018-05-06 00:30:24.0"
"NQCOGNS","NQCOG24R","NONCNNT","1","cannot do","2018-05-06 00:30:24.0"
"NQCOGNS","NQCOG24R","NONCNNT","2","a lot","2018-05-06 00:30:24.0"
"NQCOGNS","NQCOG24R","NONCNNT","3","somewhat","2018-05-06 00:30:24.0"
"NQCOGNS","NQCOG24R","NONCNNT","4","a little","2018-05-06 00:30:24.0"
"NQCOGNS","NQCOG24R","NONCNNT","5","none","2018-05-06 00:30:24.0"
"NQCOGNS","NQCOG25R","NONCNNT","1","cannot do","2018-05-06 00:30:24.0"
"NQCOGNS","NQCOG25R","NONCNNT","2","a lot","2018-05-06 00:30:24.0"
"NQCOGNS","NQCOG25R","NONCNNT","3","somewhat","2018-05-06 00:30:24.0"
"NQCOGNS","NQCOG25R","NONCNNT","4","a little","2018-05-06 00:30:24.0"
"NQCOGNS","NQCOG25R","NONCNNT","5","none","2018-05-06 00:30:24.0"
"NQCOGNS","NQCOG40R","NONCNNT","1","cannot do","2018-05-06 00:30:24.0"
"NQCOGNS","NQCOG40R","NONCNNT","2","a lot","2018-05-06 00:30:24.0"
"NQCOGNS","NQCOG40R","NONCNNT","3","somewhat","2018-05-06 00:30:24.0"
"NQCOGNS","NQCOG40R","NONCNNT","4","a little","2018-05-06 00:30:24.0"
"NQCOGNS","NQCOG40R","NONCNNT","5","none","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG01","NONCNNT","1","cannot do","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG01","NONCNNT","2","a lot","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG01","NONCNNT","3","somewhat","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG01","NONCNNT","4","a little","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG01","NONCNNT","5","none","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG04","NONCNNT","1","cannot do","2018-05-06 00:30:24.0"
