"MOD_NAME","ITM_NAME","SEQ_NO","DSCR","ITM_TYPE","FLD_LEN","DECML","MIN_LEN","MAX_LEN","CODELIST","update_stamp"
"GAIT","R_JERK_DT","30","Jerk Right dual task walking (deg/sec^3)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","L_JERK_DT","31","Jerk Left dual task walking (deg/sec^3)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","ASA_DT","32","ASA dual task walking (%)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","ASYM _IND_DT","33","Asymmetry index dual task walking (%)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","TRA_DT","34","Trunk Rotation Asymmetry dual task walking (%)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","T_AMP_DT","35","Average trunk amplitude dual task walking (deg)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","CAD_DT","36","Cadence dual task walking (step/min)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","STR_T_DT","37","Average stride time dual task walking (sec)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","STR_CV_DT","38","Stride CV dual task walking (%)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","STEP_REG_DT","39","Step Regularity dual task walking (g^2)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","STEP_SYM_DT","40","Step Symmetry dual task walking","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","JERK_T_DT","41","Jerk dual task walking (m/sec^3)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","SW_VEL_OP","42","Eyes open sway velocity (m/sec)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","SW_PATH_OP","43","Eyes open sway path (m/sec^2)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","SW_FREQ_OP","44","Centroidal frequency eyes open sway (HZ)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","SW_JERK_OP","45","Jerk eyes open sway (m/sec^3)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","SW_VEL_CL","46","Eyes close sway velocity (m/sec)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","SW_PATH_CL","47","Eyes close sway path (m/sec^2)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","SW_FREQ_CL","48","Centroidal frequency eyes close sway (HZ)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","SW_JERK_CL","49","Jerk eyes close sway (m/sec^3)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","TUG1_DUR","50","TUG1 duration (sec)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","TUG1_STEP_NUM","51","TUG1 number of step (#number)","NUMBER","3","0","","","","2016-07-25 11:13:27.0"
"GAIT","TUG1_STRAIGHT_DUR","52","TUG1 Average step duration during straight  walking (sec)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","TUG1_TURNS_DUR","53","TUG1 Average step duration during turns (sec)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","TUG1_STEP_REG","54","TUG1 Step regularity (g^2)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","TUG1_STEP_SYM","55","TUG1 step symmetry","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","TUG2_DUR","56","TUG2 duration (sec)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","TUG2_STEP_NUM","57","TUG2 number of step (#number)","NUMBER","3","0","","","","2016-07-25 11:13:27.0"
"GAIT","TUG2_STRAIGHT_DUR","58","TUG2 Average step duration during straight  walking (sec)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","TUG2_TURNS_DUR","59","TUG2 Average step duration during turns (sec)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","TUG2_STEP_REG","60","TUG2 Step regularity (g^2)","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAIT","TUG2_STEP_SYM","61","TUG2 step symmetry","NUMBER","18","15","","","","2016-07-25 11:13:27.0"
"GAITASMT","","0","Gait Assessment Genetic Cohort","","","","","","","2017-06-12 07:11:48.0"
"GAITASMT","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:48.0"
"GAITASMT","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:48.0"
"GAITASMT","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:48.0"
"GAITASMT","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:48.0"
"GAITASMT","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"GAITASMT","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"GAITASMT","INFODT","7","Event Date","DATE","","","","","","2017-06-12 07:11:48.0"
"GAITASMT","GAITCMPT","8","Was gait assessent completed","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"GAITASMT","GAITVS","9","What visit was gait assessment performed","CHAR","8","","","","VISLONG","2017-06-12 07:11:48.0"
"GAITASMT","HXORTHO","10","History of orthopedic injury, surgery","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"GAITASMT","RARMLCM","11","Right arm length in centimeters","NUMBER","3","1","","","","2017-06-12 07:11:48.0"
"GAITASMT","LARMLCM","12","Left arm length in centimeters","NUMBER","3","1","","","","2017-06-12 07:11:48.0"
"GAITASMT","RLEGLCM","13","Right leg length in centimeters","NUMBER","3","1","","","","2017-06-12 07:11:48.0"
"GAITASMT","LLEGLCM","14","Left leg length in centimeters","NUMBER","3","1","","","","2017-06-12 07:11:48.0"
"GAITASMT","WALK10TM","15","Time to walk 10 meters (seconds)","NUMBER","4","2","","","","2017-06-12 07:11:48.0"
"GAITASMT","DUAL10TM","16","Time to walk 10 meters dual task (sec)","NUMBER","4","2","","","","2017-06-12 07:11:48.0"
"GAITASMT","DUALSUBN","17","Number of subtractions in Dual task","NUMBER","2","0","","","","2017-06-12 07:11:48.0"
"GAITASMT","DUALMSTK","18","Number of mistakes in Dual subtractions","NUMBER","2","0","","","","2017-06-12 07:11:48.0"
"GAITASMT","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:48.0"
"GAITASMT","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:48.0"
"GAITASMT","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:48.0"
"GAITASMT","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:48.0"
"GAITINEX","","0","Gait Assessment - Inclusion/Exclusion","","","","","","","2017-06-12 07:11:48.0"
"GAITINEX","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:48.0"
"GAITINEX","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:48.0"
"GAITINEX","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:48.0"
"GAITINEX","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:48.0"
"GAITINEX","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"GAITINEX","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"GAITINEX","INFODT","7","Event Date","DATE","","","","","","2017-06-12 07:11:48.0"
"GAITINEX","GINEX1","8","Inclusion Exclusion question 1-substudy","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"GAITINEX","DIAGYR","9","Year of Diagnosis","NUMBER","4","0","","","","2017-06-12 07:11:48.0"
"GAITINEX","GINEX2","10","Inclusion Exclusion question 2-substudy","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"GAITINEX","GINEX3","11","Inclusion Exclusion question 3-substudy","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"GAITINEX","GINEX4","12","Inclusion Exclusion question 4-substudy","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"GAITINEX","GINEX5","13","Inclusion Exclusion question 5-substudy","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"GAITINEX","GINEXCM","14","Comment","CHAR","240","","","","","2017-06-12 07:11:48.0"
"GAITINEX","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:48.0"
"GAITINEX","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:48.0"
"GAITINEX","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:48.0"
"GAITINEX","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:48.0"
"GDSSHORT","","0","Geriatric Depression Scale (Short)","","","","","","","2017-06-12 07:11:48.0"
"GDSSHORT","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:48.0"
"GDSSHORT","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:48.0"
"GDSSHORT","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:48.0"
"GDSSHORT","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:48.0"
"GDSSHORT","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"GDSSHORT","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"GDSSHORT","INFODT","7","Event Date","DATE","","","","","","2017-06-12 07:11:48.0"
"GDSSHORT","GDSSATIS","9","Basically satisfied with your life?","NUMBER","1","0","0","1","","2017-06-12 07:11:48.0"
"GDSSHORT","GDSDROPD","10","Dropped many activities and interests?","NUMBER","1","0","0","1","","2017-06-12 07:11:48.0"
"GDSSHORT","GDSEMPTY","11","Feel that your life is empty?","NUMBER","1","0","0","1","","2017-06-12 07:11:48.0"
"GDSSHORT","GDSBORED","12","Often get bored?","NUMBER","1","0","0","1","","2017-06-12 07:11:48.0"
"GDSSHORT","GDSGSPIR","13","In good spirits most of the time?","NUMBER","1","0","0","1","","2017-06-12 07:11:48.0"
"GDSSHORT","GDSAFRAD","14","Afraid something bad will happen to you?","NUMBER","1","0","0","1","","2017-06-12 07:11:48.0"
"GDSSHORT","GDSHAPPY","15","Feel happy most of the time","NUMBER","1","0","0","1","","2017-06-12 07:11:48.0"
"GDSSHORT","GDSHLPLS","16","Often feel helpless?","NUMBER","1","0","0","1","","2017-06-12 07:11:48.0"
"GDSSHORT","GDSHOME","17","Prefer to stay at home?","NUMBER","1","0","0","1","","2017-06-12 07:11:48.0"
"GDSSHORT","GDSMEMRY","18","More problems with memory than most?","NUMBER","1","0","0","1","","2017-06-12 07:11:48.0"
"GDSSHORT","GDSALIVE","19","Wonderful to be alive now?","NUMBER","1","0","0","1","","2017-06-12 07:11:48.0"
"GDSSHORT","GDSWRTLS","20","Feel pretty worthless the way you are?","NUMBER","1","0","0","1","","2017-06-12 07:11:48.0"
"GDSSHORT","GDSENRGY","21","Feel full of energy?","NUMBER","1","0","0","1","","2017-06-12 07:11:48.0"
"GDSSHORT","GDSHOPLS","22","Feel that your situation is hopeless?","NUMBER","1","0","0","1","","2017-06-12 07:11:48.0"
"GDSSHORT","GDSBETER","23","Most people are better off than you are?","NUMBER","1","0","0","1","","2017-06-12 07:11:48.0"
"GDSSHORT","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:48.0"
"GDSSHORT","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:48.0"
"GDSSHORT","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:48.0"
"GDSSHORT","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:48.0"
"GENCOUNS","","0","Genetic Counseling Form","","","","","","","2017-06-12 07:11:48.0"
"GENCOUNS","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:48.0"
"GENCOUNS","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:48.0"
"GENCOUNS","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:48.0"
"GENCOUNS","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:48.0"
"GENCOUNS","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"GENCOUNS","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"GENCOUNS","INVSTAFF","7","Investigator staff code","CHAR","4","","","","","2017-06-12 07:11:48.0"
"GENCOUNS","SEQ_NO","8","Sequence Number","NUMBER","8","0","","","","2017-06-12 07:11:48.0"
"GENCOUNS","GENCOUNS","9","Have genetic counseling","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"GENCOUNS","GENCNSPP","10","Genetic counseling prior or post","CHAR","1","","","","GENCNSPP","2017-06-12 07:11:48.0"
"GENCOUNS","GENCNSDT","11","Date of genetic counseling","DATE","","","","","","2017-06-12 07:11:48.0"
"GENCOUNS","COMM","12","Comments","CHAR","240","","","","","2017-06-12 07:11:48.0"
"GENCOUNS","GENCNSBY","13","Counseling provided by","CHAR","1","","","","GMUCNS","2017-06-12 07:11:48.0"
"GENCOUNS","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:48.0"
"GENCOUNS","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:48.0"
"GENCOUNS","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:48.0"
"GENCOUNS","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:48.0"
"GENPHYEX","","0","General Physical Exam","","","","","","","2017-06-12 07:11:48.0"
"GENPHYEX","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:48.0"
"GENPHYEX","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:48.0"
"GENPHYEX","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:48.0"
"GENPHYEX","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:48.0"
"GENPHYEX","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"GENPHYEX","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"GENPHYEX","INFODT","7","Event Date","DATE","","","","","","2017-06-12 07:11:48.0"
"GENPHYEX","PESEQ","8","Number","NUMBER","2","0","","","","2017-06-12 07:11:48.0"
"GENPHYEX","PECAT","9","Category","CHAR","50","","","","","2017-06-12 07:11:48.0"
"GENPHYEX","ABNORM","10","Response","CHAR","1","","","","ABNORM","2017-06-12 07:11:48.0"
"GENPHYEX","ABNORMCM","11","Comment","CHAR","240","","","","","2017-06-12 07:11:48.0"
"GENPHYEX","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:48.0"
"GENPHYEX","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:48.0"
"GENPHYEX","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:48.0"
"GENPHYEX","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:48.0"
"HVLT","","0","Hopkins Verbal Learning Test","","","","","","","2017-06-12 07:11:48.0"
"HVLT","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:48.0"
"HVLT","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:48.0"
"HVLT","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:48.0"
"HVLT","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:48.0"
"HVLT","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"HVLT","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"HVLT","INFODT","7","Event Date","DATE","","","","","","2017-06-12 07:11:48.0"
"HVLT","HVLTRT1","9","Immediate Recall Trial 1","NUMBER","2","0","0","12","","2017-06-12 07:11:48.0"
"HVLT","HVLTRT2","10","Immediate Recall Trial 2","NUMBER","2","0","0","12","","2017-06-12 07:11:48.0"
"HVLT","HVLTRT3","11","Immediate Recall Trial 3","NUMBER","2","0","0","12","","2017-06-12 07:11:48.0"
"HVLT","HVLTRDLY","12","Delayed Recall","NUMBER","2","0","0","12","","2017-06-12 07:11:48.0"
"HVLT","HVLTREC","13","Recognition","NUMBER","2","0","0","12","","2017-06-12 07:11:48.0"
"HVLT","HVLTFPRL","14","Recognition - false positives, related","NUMBER","1","0","","","","2017-06-12 07:11:48.0"
"HVLT","HVLTFPUN","15","Recognition - false positives, unrelated","NUMBER","1","0","","","","2017-06-12 07:11:48.0"
"HVLT","HVLTVRSN","16","HVLT-R Test Booklet Version used","CHAR","1","","","","HVLTVRSN","2017-06-12 07:11:48.0"
"HVLT","COMM","17","Comments","CHAR","240","","","","","2017-06-12 07:11:48.0"
"HVLT","AGE_ASSESS_HVLT","18","Age at Assessment - HVLT","NUMBER","8","","","","","2017-06-12 07:11:48.0"
"HVLT","DVT_TOTAL_RECALL","19","Derived-Total Recall T-Score","NUMBER","8","","","","","2017-06-12 07:11:48.0"
"HVLT","DVT_DELAYED_RECALL","20","Derived-Delayed Recall T-Score","NUMBER","8","","","","","2017-06-12 07:11:48.0"
"HVLT","DVT_RETENTION","21","Derived-Retention T-Score","NUMBER","8","","","","","2017-06-12 07:11:48.0"
"HVLT","DVT_RECOG_DISC_INDEX","22","Derived-Recog. Discrim. Index T-Score","NUMBER","8","","","","","2017-06-12 07:11:48.0"
"HVLT","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:48.0"
"HVLT","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:48.0"
"HVLT","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:48.0"
"HVLT","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:48.0"
"IMGUNSCH","","0","Image Performed Outside Expected Visit","","","","","","","2017-06-12 07:11:48.0"
"IMGUNSCH","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:48.0"
"IMGUNSCH","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:48.0"
"IMGUNSCH","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:48.0"
"IMGUNSCH","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:48.0"
"IMGUNSCH","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"IMGUNSCH","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"IMGUNSCH","INFODT","7","Event Date","DATE","","","","","","2017-06-12 07:11:48.0"
"IMGUNSCH","IMAGTYPB","8","Type of Imaging Performed","CHAR","1","","","","IMAGTYPB","2017-06-12 07:11:48.0"
"IMGUNSCH","IMAGDT","9","Date Imaging Performed","DATE","","","","","","2017-06-12 07:11:47.0"
"IMGUNSCH","IMAGVIS","10","Visit Imaging Performed","CHAR","8","","","","","2017-06-12 07:11:47.0"
"IMGUNSCH","SEQ_NO","11","Sequence Number","NUMBER","8","0","","","","2017-06-12 07:11:47.0"
"IMGUNSCH","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:47.0"
"IMGUNSCH","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:47.0"
"IMGUNSCH","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:47.0"
"IMGUNSCH","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:47.0"
"INCIDENTS","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:47.0"
"INCIDENTS","CNO","2","Center Number","CHAR","8","","","","","2017-06-12 07:11:47.0"
"INCIDENTS","PATNO","3","Patient Number","CHAR","8","","","","","2017-06-12 07:11:47.0"
"INCIDENTS","CALLDT","4","Date CTCC Notified","DATE","","","","","","2017-06-12 07:11:47.0"
"INCIDENTS","CALLERID","5","Caller Staff Code","CHAR","4","","","","","2017-06-12 07:11:47.0"
"INCIDENTS","CTCCSTAFF","6","CTCC Staff Code","CHAR","4","","","","","2017-06-12 07:11:47.0"
"INCIDENTS","SAE","7","Serious Adverse Event","CHAR","1","","","","","2017-06-12 07:11:47.0"
"INCIDENTS","SAEDT","8","Serious Adverse Event Date","DATE","","","","","","2017-06-12 07:11:47.0"
"INCIDENTS","TERM","9","Premature Withdrawal","CHAR","1","","","","","2017-06-12 07:11:47.0"
"INCIDENTS","TERMDT","10","Date of withdrawal","DATE","","","","","","2017-06-12 07:11:47.0"
"INCIDENTS","TERMVIS","11","Last Visit Prior to Withdrawal","CHAR","8","","","","","2017-06-12 07:11:47.0"
"INCIDENTS","INITMD","12","Initiation of PD Medication","CHAR","1","","","","","2017-06-12 07:11:47.0"
"INCIDENTS","INITMDDT","13","Date of PD Med Initiation","DATE","","","","","","2017-06-12 07:11:47.0"
